Store,Date,Time,Dept,Family,Item_No,SalesQty,Price,SalesValue,Sales_Status,Sales_number
T1,08/19/2009,16,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/19/2009,17,BA,鹼性4號電池,834,2,113,226,P,2
T1,08/19/2009,17,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/19/2009,18,BA,鹼性4號電池,834,3,113,339,P,3
T1,08/19/2009,18,BA,鹼性4號電池,428,1,85,85,P,1
T1,08/19/2009,19,BA,鹼性4號電池,834,1,113,113,P,1
T1,08/19/2009,19,BA,鹼性4號電池,266,2,72,144,N,2
T1,08/19/2009,19,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/19/2009,19,BA,鹼性4號電池,428,1,85,85,P,1
T1,08/19/2009,20,BA,鹼性4號電池,834,2,113,226,P,2
T1,08/19/2009,20,BA,鹼性4號電池,428,1,85,85,P,1
T1,08/19/2009,21,BA,鹼性4號電池,834,1,113,113,P,1
T1,08/19/2009,21,BA,鹼性4號電池,266,1,72,72,N,1
T1,08/19/2009,21,BA,鹼性4號電池,624,1,139,139,N,1
T1,08/19/2009,22,BA,鹼性4號電池,624,1,139,139,N,1
T1,08/19/2009,23,BA,鹼性4號電池,834,3,75,225,P,1
T1,08/19/2009,23,BA,鹼性4號電池,266,1,72,72,N,1
T1,08/19/2009,23,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/19/2009,23,BA,鹼性4號電池,428,1,85,85,P,1
T1,08/20/2009,10,BA,鹼性4號電池,834,2,113,226,P,2
T1,08/20/2009,10,BA,鹼性4號電池,456,1,75,75,N,1
T1,08/20/2009,11,BA,鹼性4號電池,834,1,113,113,P,1
T1,08/20/2009,11,BA,鹼性4號電池,624,3,93,279,N,1
T1,08/20/2009,13,BA,鹼性4號電池,834,4,85,340,P,2
T1,08/20/2009,14,BA,鹼性4號電池,834,2,113,226,P,2
T1,08/20/2009,15,BA,鹼性4號電池,834,1,113,113,P,1
T1,08/20/2009,15,BA,鹼性4號電池,080,2,85,170,P,2
T1,08/20/2009,15,BA,鹼性4號電池,428,1,85,85,P,1
T1,08/20/2009,16,BA,鹼性4號電池,834,1,113,113,P,1
T1,08/20/2009,16,BA,鹼性4號電池,624,1,139,139,N,1
T1,08/20/2009,16,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/20/2009,16,BA,鹼性4號電池,650,1,149,149,N,1
T1,08/20/2009,17,BA,鹼性4號電池,834,1,113,113,P,1
T1,08/20/2009,17,BA,鹼性4號電池,266,1,72,72,N,1
T1,08/20/2009,18,BA,鹼性4號電池,834,1,113,113,P,1
T1,08/20/2009,18,BA,鹼性4號電池,266,1,72,72,N,1
T1,08/20/2009,19,BA,鹼性4號電池,834,1,113,113,P,1
T1,08/20/2009,19,BA,鹼性4號電池,266,1,72,72,N,1
T1,08/20/2009,19,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/20/2009,19,BA,鹼性4號電池,456,1,75,75,N,1
T1,08/20/2009,19,BA,鹼性4號電池,428,1,85,85,P,1
T1,08/20/2009,20,BA,鹼性4號電池,834,1,113,113,P,1
T1,08/20/2009,20,BA,鹼性4號電池,266,1,72,72,N,1
T1,08/20/2009,20,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/20/2009,21,BA,鹼性4號電池,266,1,72,72,N,1
T1,08/20/2009,21,BA,鹼性4號電池,650,1,149,149,N,1
T1,08/20/2009,22,BA,鹼性4號電池,266,1,72,72,N,1
T1,08/20/2009,23,BA,鹼性4號電池,834,1,113,113,P,1
T1,08/21/2009,09,BA,鹼性4號電池,624,1,139,139,N,1
T1,08/21/2009,10,BA,鹼性4號電池,834,1,113,113,P,1
T1,08/21/2009,12,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/21/2009,13,BA,鹼性4號電池,834,1,113,113,P,1
T1,08/21/2009,14,BA,鹼性4號電池,834,2,113,226,P,2
T1,08/21/2009,15,BA,鹼性4號電池,080,2,85,170,P,2
T1,08/21/2009,17,BA,鹼性4號電池,266,3,48,144,N,1
T1,08/21/2009,18,BA,鹼性4號電池,624,2,139,278,N,2
T1,08/21/2009,18,BA,鹼性4號電池,080,3,57,171,P,1
T1,08/21/2009,19,BA,鹼性4號電池,834,1,113,113,P,1
T1,08/21/2009,20,BA,鹼性4號電池,834,1,113,113,P,1
T1,08/21/2009,20,BA,鹼性4號電池,624,1,139,139,N,1
T1,08/21/2009,20,BA,鹼性4號電池,650,1,149,149,N,1
T1,08/21/2009,21,BA,鹼性4號電池,834,3,113,339,P,3
T1,08/21/2009,21,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/21/2009,21,BA,鹼性4號電池,650,2,149,298,N,2
T1,08/21/2009,22,BA,鹼性4號電池,834,2,113,226,P,2
T1,08/21/2009,22,BA,鹼性4號電池,266,1,72,72,N,1
T1,08/21/2009,22,BA,鹼性4號電池,428,1,85,85,P,1
T1,08/21/2009,23,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/22/2009,10,BA,鹼性4號電池,834,1,130,130,P,1
T1,08/22/2009,11,BA,鹼性4號電池,428,1,85,85,P,1
T1,08/22/2009,12,BA,鹼性4號電池,834,1,130,130,P,1
T1,08/22/2009,12,BA,鹼性4號電池,428,3,57,171,P,1
T1,08/22/2009,13,BA,鹼性4號電池,834,1,130,130,P,1
T1,08/22/2009,14,BA,鹼性4號電池,080,4,64,256,P,1
T1,08/22/2009,15,BA,鹼性4號電池,834,2,130,260,P,2
T1,08/22/2009,15,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/22/2009,15,BA,鹼性4號電池,650,1,149,149,N,1
T1,08/22/2009,16,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/22/2009,16,BA,鹼性4號電池,456,1,75,75,N,1
T1,08/22/2009,17,BA,鹼性4號電池,080,5,85,425,P,5
T1,08/22/2009,17,BA,鹼性4號電池,428,1,85,85,P,1
T1,08/22/2009,18,BA,鹼性4號電池,834,3,130,390,P,3
T1,08/22/2009,18,BA,鹼性4號電池,624,1,139,139,N,1
T1,08/22/2009,18,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/22/2009,20,BA,鹼性4號電池,834,2,130,260,P,2
T1,08/22/2009,20,BA,鹼性4號電池,080,2,85,170,P,2
T1,08/22/2009,21,BA,鹼性4號電池,834,1,130,130,P,1
T1,08/22/2009,21,BA,鹼性4號電池,266,1,72,72,N,1
T1,08/22/2009,21,BA,鹼性4號電池,080,4,85,340,P,4
T1,08/22/2009,21,BA,鹼性4號電池,650,1,149,149,N,1
T1,08/22/2009,21,BA,鹼性4號電池,428,1,85,85,P,1
T1,08/22/2009,22,BA,鹼性4號電池,834,3,130,390,P,3
T1,08/22/2009,22,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/23/2009,09,BA,鹼性4號電池,266,1,72,72,N,1
T1,08/23/2009,09,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/23/2009,10,BA,鹼性4號電池,834,3,130,390,P,3
T1,08/23/2009,10,BA,鹼性4號電池,456,1,75,75,N,1
T1,08/23/2009,11,BA,鹼性4號電池,834,1,130,130,P,1
T1,08/23/2009,11,BA,鹼性4號電池,624,1,139,139,N,1
T1,08/23/2009,11,BA,鹼性4號電池,080,2,85,170,P,2
T1,08/23/2009,11,BA,鹼性4號電池,650,1,149,149,N,1
T1,08/23/2009,11,BA,鹼性4號電池,428,1,85,85,P,1
T1,08/23/2009,12,BA,鹼性4號電池,834,1,130,130,P,1
T1,08/23/2009,13,BA,鹼性4號電池,624,1,139,139,N,3
T1,08/23/2009,13,BA,鹼性4號電池,080,5,68,340,P,3
T1,08/23/2009,13,BA,鹼性4號電池,456,1,75,75,N,1
T1,08/23/2009,14,BA,鹼性4號電池,834,4,130,520,P,4
T1,08/23/2009,14,BA,鹼性4號電池,624,1,139,139,N,1
T1,08/23/2009,14,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/23/2009,14,BA,鹼性4號電池,650,1,149,149,N,1
T1,08/23/2009,14,BA,鹼性4號電池,428,1,85,85,P,1
T1,08/23/2009,15,BA,鹼性4號電池,834,2,130,260,P,2
T1,08/23/2009,15,BA,鹼性4號電池,266,2,72,144,N,2
T1,08/23/2009,15,BA,鹼性4號電池,624,1,139,139,N,1
T1,08/23/2009,15,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/23/2009,15,BA,鹼性4號電池,456,1,75,75,N,1
T1,08/23/2009,15,BA,鹼性4號電池,650,1,149,149,N,1
T1,08/23/2009,15,BA,鹼性4號電池,428,1,85,85,P,1
T1,08/23/2009,16,BA,鹼性4號電池,834,2,130,260,P,2
T1,08/23/2009,16,BA,鹼性4號電池,266,4,54,216,N,2
T1,08/23/2009,16,BA,鹼性4號電池,080,2,85,170,P,2
T1,08/23/2009,16,BA,鹼性4號電池,456,2,75,150,N,2
T1,08/23/2009,17,BA,鹼性4號電池,834,1,130,130,P,1
T1,08/23/2009,17,BA,鹼性4號電池,624,1,139,139,N,1
T1,08/23/2009,17,BA,鹼性4號電池,650,1,149,149,N,1
T1,08/23/2009,18,BA,鹼性4號電池,834,2,130,260,P,2
T1,08/23/2009,18,BA,鹼性4號電池,266,1,72,72,N,1
T1,08/23/2009,18,BA,鹼性4號電池,080,2,85,170,P,2
T1,08/23/2009,18,BA,鹼性4號電池,650,1,149,149,N,1
T1,08/23/2009,19,BA,鹼性4號電池,834,1,130,130,P,1
T1,08/23/2009,19,BA,鹼性4號電池,266,1,72,72,N,1
T1,08/23/2009,19,BA,鹼性4號電池,080,3,85,255,P,3
T1,08/23/2009,20,BA,鹼性4號電池,834,1,130,130,P,1
T1,08/23/2009,20,BA,鹼性4號電池,080,2,85,170,P,2
T1,08/23/2009,20,BA,鹼性4號電池,456,2,75,150,N,2
T1,08/23/2009,21,BA,鹼性4號電池,834,5,104,520,P,3
T1,08/23/2009,21,BA,鹼性4號電池,080,4,85,340,P,4
T1,08/23/2009,22,BA,鹼性4號電池,834,2,130,260,P,2
T1,08/23/2009,22,BA,鹼性4號電池,266,1,72,72,N,1
T1,08/24/2009,10,BA,鹼性4號電池,834,1,130,130,P,1
T1,08/24/2009,11,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/24/2009,11,BA,鹼性4號電池,428,1,85,85,P,1
T1,08/24/2009,12,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/24/2009,13,BA,鹼性4號電池,834,1,130,130,P,1
T1,08/24/2009,13,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/24/2009,14,BA,鹼性4號電池,834,1,130,130,P,1
T1,08/24/2009,14,BA,鹼性4號電池,650,4,62,248,P,2
T1,08/24/2009,15,BA,鹼性4號電池,834,1,130,130,P,1
T1,08/24/2009,15,BA,鹼性4號電池,650,2,83,166,P,2
T1,08/24/2009,16,BA,鹼性4號電池,834,1,130,130,P,1
T1,08/24/2009,16,BA,鹼性4號電池,650,1,83,83,P,1
T1,08/24/2009,17,BA,鹼性4號電池,834,2,130,260,P,2
T1,08/24/2009,17,BA,鹼性4號電池,624,1,139,139,N,1
T1,08/24/2009,17,BA,鹼性4號電池,650,1,83,83,P,1
T1,08/24/2009,18,BA,鹼性4號電池,650,6,83,498,P,6
T1,08/24/2009,19,BA,鹼性4號電池,834,2,130,260,P,2
T1,08/24/2009,19,BA,鹼性4號電池,624,1,139,139,N,1
T1,08/24/2009,19,BA,鹼性4號電池,650,5,66,330,P,3
T1,08/24/2009,20,BA,鹼性4號電池,834,1,130,130,P,1
T1,08/24/2009,20,BA,鹼性4號電池,624,1,139,139,N,1
T1,08/24/2009,20,BA,鹼性4號電池,080,2,85,170,P,2
T1,08/24/2009,20,BA,鹼性4號電池,650,2,83,166,P,2
T1,08/24/2009,21,BA,鹼性4號電池,834,1,130,130,P,1
T1,08/24/2009,21,BA,鹼性4號電池,650,4,83,332,P,4
T1,08/24/2009,23,BA,鹼性4號電池,834,1,130,130,P,1
T1,08/24/2009,23,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/24/2009,23,BA,鹼性4號電池,650,2,83,166,P,2
T1,08/25/2009,10,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/25/2009,10,BA,鹼性4號電池,650,1,83,83,P,1
T1,08/25/2009,11,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/25/2009,13,BA,鹼性4號電池,650,4,62,248,P,2
T1,08/25/2009,13,BA,鹼性4號電池,428,3,57,171,P,1
T1,08/25/2009,14,BA,鹼性4號電池,650,2,83,166,P,2
T1,08/25/2009,15,BA,鹼性4號電池,834,1,130,130,P,1
T1,08/25/2009,15,BA,鹼性4號電池,266,1,72,72,N,1
T1,08/25/2009,15,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/25/2009,15,BA,鹼性4號電池,650,1,83,83,P,3
T1,08/25/2009,16,BA,鹼性4號電池,650,4,83,332,P,4
T1,08/25/2009,16,BA,鹼性4號電池,428,1,85,85,P,1
T1,08/25/2009,18,BA,鹼性4號電池,834,1,130,130,P,1
T1,08/25/2009,18,BA,鹼性4號電池,428,1,85,85,P,1
T1,08/25/2009,19,BA,鹼性4號電池,834,2,130,260,P,2
T1,08/25/2009,19,BA,鹼性4號電池,266,1,72,72,N,1
T1,08/25/2009,19,BA,鹼性4號電池,456,1,75,75,N,1
T1,08/25/2009,19,BA,鹼性4號電池,650,1,83,83,P,1
T1,08/25/2009,20,BA,鹼性4號電池,266,1,72,72,N,1
T1,08/25/2009,20,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/25/2009,20,BA,鹼性4號電池,456,1,75,75,N,1
T1,08/25/2009,20,BA,鹼性4號電池,650,2,83,166,P,2
T1,08/25/2009,20,BA,鹼性4號電池,428,1,85,85,P,1
T1,08/25/2009,21,BA,鹼性4號電池,834,1,130,130,P,1
T1,08/25/2009,21,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/25/2009,21,BA,鹼性4號電池,650,2,83,166,P,2
T1,08/25/2009,22,BA,鹼性4號電池,650,4,83,332,P,4
T1,08/26/2009,09,BA,鹼性4號電池,650,1,83,83,P,1
T1,08/26/2009,11,BA,鹼性4號電池,834,1,130,130,P,1
T1,08/26/2009,11,BA,鹼性4號電池,650,1,83,83,P,1
T1,08/26/2009,13,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/26/2009,14,BA,鹼性4號電池,834,1,130,130,P,1
T1,08/26/2009,15,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/26/2009,16,BA,鹼性4號電池,834,1,130,130,P,1
T1,08/26/2009,16,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/26/2009,17,BA,鹼性4號電池,834,2,130,260,P,2
T1,08/26/2009,17,BA,鹼性4號電池,650,1,83,83,P,1
T1,08/26/2009,17,BA,鹼性4號電池,428,1,85,85,P,1
T1,08/26/2009,18,BA,鹼性4號電池,834,1,130,130,P,1
T1,08/26/2009,18,BA,鹼性4號電池,650,2,83,166,P,2
T1,08/26/2009,19,BA,鹼性4號電池,834,1,130,130,P,1
T1,08/26/2009,19,BA,鹼性4號電池,650,1,83,83,P,1
T1,08/26/2009,20,BA,鹼性4號電池,080,2,85,170,P,2
T1,08/26/2009,21,BA,鹼性4號電池,834,3,130,390,P,3
T1,08/26/2009,21,BA,鹼性4號電池,624,1,139,139,N,1
T1,08/26/2009,21,BA,鹼性4號電池,428,1,85,85,P,1
T1,08/26/2009,22,BA,鹼性4號電池,834,1,130,130,P,1
T1,08/26/2009,22,BA,鹼性4號電池,650,2,83,166,P,2
T1,08/26/2009,22,BA,鹼性4號電池,428,1,85,85,P,1
T1,08/27/2009,09,BA,鹼性4號電池,456,1,75,75,N,1
T1,08/27/2009,10,BA,鹼性4號電池,650,1,83,83,P,1
T1,08/27/2009,11,BA,鹼性4號電池,834,4,98,392,P,2
T1,08/27/2009,11,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/27/2009,11,BA,鹼性4號電池,650,1,83,83,P,1
T1,08/27/2009,12,BA,鹼性4號電池,834,1,130,130,P,1
T1,08/27/2009,12,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/27/2009,14,BA,鹼性4號電池,650,10,66,660,P,1
T1,08/27/2009,14,BA,鹼性4號電池,428,1,85,85,P,1
T1,08/27/2009,15,BA,鹼性4號電池,834,1,130,130,P,1
T1,08/27/2009,15,BA,鹼性4號電池,624,1,139,139,N,1
T1,08/27/2009,15,BA,鹼性4號電池,650,5,66,330,P,3
T1,08/27/2009,15,BA,鹼性4號電池,428,1,85,85,P,1
T1,08/27/2009,16,BA,鹼性4號電池,266,1,72,72,N,1
T1,08/27/2009,16,BA,鹼性4號電池,428,1,85,85,P,1
T1,08/27/2009,17,BA,鹼性4號電池,650,1,83,83,P,1
T1,08/27/2009,18,BA,鹼性4號電池,834,1,130,130,P,1
T1,08/27/2009,18,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/27/2009,18,BA,鹼性4號電池,650,1,83,83,P,1
T1,08/27/2009,18,BA,鹼性4號電池,428,1,85,85,P,1
T1,08/27/2009,19,BA,鹼性4號電池,834,2,130,260,P,2
T1,08/27/2009,19,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/27/2009,20,BA,鹼性4號電池,834,3,130,390,P,3
T1,08/27/2009,20,BA,鹼性4號電池,266,1,72,72,N,1
T1,08/27/2009,20,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/27/2009,20,BA,鹼性4號電池,428,1,85,85,P,1
T1,08/27/2009,21,BA,鹼性4號電池,834,1,130,130,P,1
T1,08/27/2009,21,BA,鹼性4號電池,624,1,139,139,N,1
T1,08/27/2009,21,BA,鹼性4號電池,650,1,83,83,P,1
T1,08/27/2009,22,BA,鹼性4號電池,834,1,130,130,P,1
T1,08/27/2009,22,BA,鹼性4號電池,650,1,83,83,P,1
T1,08/28/2009,02,BA,鹼性4號電池,834,1,130,130,P,1
T1,08/28/2009,02,BA,鹼性4號電池,650,1,83,83,P,1
T1,08/28/2009,06,BA,鹼性4號電池,650,3,55,165,P,1
T1,08/28/2009,10,BA,鹼性4號電池,834,1,125,125,P,1
T1,08/28/2009,11,BA,鹼性4號電池,834,3,83,249,P,1
T1,08/28/2009,14,BA,鹼性4號電池,834,1,125,125,P,1
T1,08/28/2009,14,BA,鹼性4號電池,624,1,139,139,N,1
T1,08/28/2009,14,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/28/2009,14,BA,鹼性4號電池,650,1,83,83,P,1
T1,08/28/2009,15,BA,鹼性4號電池,456,1,75,75,N,1
T1,08/28/2009,16,BA,鹼性4號電池,834,3,125,375,P,3
T1,08/28/2009,16,BA,鹼性4號電池,456,1,75,75,N,1
T1,08/28/2009,16,BA,鹼性4號電池,650,6,69,414,P,2
T1,08/28/2009,18,BA,鹼性4號電池,834,2,125,250,P,2
T1,08/28/2009,18,BA,鹼性4號電池,624,1,139,139,N,1
T1,08/28/2009,18,BA,鹼性4號電池,650,1,83,83,P,1
T1,08/28/2009,19,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/28/2009,19,BA,鹼性4號電池,650,1,83,83,P,1
T1,08/28/2009,20,BA,鹼性4號電池,834,5,125,625,P,5
T1,08/28/2009,20,BA,鹼性4號電池,542,1,199,199,N,1
T1,08/28/2009,20,BA,鹼性4號電池,080,2,85,170,P,2
T1,08/28/2009,20,BA,鹼性4號電池,650,1,83,83,P,1
T1,08/28/2009,21,BA,鹼性4號電池,834,4,125,500,P,4
T1,08/28/2009,21,BA,鹼性4號電池,624,1,139,139,N,1
T1,08/28/2009,21,BA,鹼性4號電池,080,2,85,170,P,2
T1,08/28/2009,21,BA,鹼性4號電池,650,1,83,83,P,1
T1,08/28/2009,22,BA,鹼性4號電池,834,1,125,125,P,1
T1,08/28/2009,22,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/28/2009,23,BA,鹼性4號電池,834,1,125,125,P,1
T1,08/28/2009,23,BA,鹼性4號電池,624,1,139,139,N,1
T1,08/28/2009,23,BA,鹼性4號電池,080,3,85,255,P,3
T1,08/29/2009,00,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/29/2009,03,BA,鹼性4號電池,624,1,139,139,N,1
T1,08/29/2009,06,BA,鹼性4號電池,834,1,125,125,P,1
T1,08/29/2009,06,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/29/2009,06,BA,鹼性4號電池,650,4,83,332,P,4
T1,08/29/2009,10,BA,鹼性4號電池,834,2,125,250,P,2
T1,08/29/2009,10,BA,鹼性4號電池,624,1,139,139,N,1
T1,08/29/2009,11,BA,鹼性4號電池,834,3,125,375,P,3
T1,08/29/2009,11,BA,鹼性4號電池,266,4,54,216,N,2
T1,08/29/2009,11,BA,鹼性4號電池,650,2,83,166,P,2
T1,08/29/2009,12,BA,鹼性4號電池,834,1,125,125,P,1
T1,08/29/2009,12,BA,鹼性4號電池,266,1,72,72,N,1
T1,08/29/2009,12,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/29/2009,14,BA,鹼性4號電池,834,3,125,375,P,3
T1,08/29/2009,14,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/29/2009,15,BA,鹼性4號電池,834,2,125,250,P,2
T1,08/29/2009,15,BA,鹼性4號電池,624,1,139,139,N,1
T1,08/29/2009,15,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/29/2009,15,BA,鹼性4號電池,650,1,83,83,P,1
T1,08/29/2009,16,BA,鹼性4號電池,834,2,125,250,P,2
T1,08/29/2009,16,BA,鹼性4號電池,624,1,139,139,N,1
T1,08/29/2009,16,BA,鹼性4號電池,080,4,64,256,P,2
T1,08/29/2009,17,BA,鹼性4號電池,834,2,125,250,P,2
T1,08/29/2009,17,BA,鹼性4號電池,624,2,139,278,N,2
T1,08/29/2009,17,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/29/2009,18,BA,鹼性4號電池,834,2,125,250,P,2
T1,08/29/2009,18,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/29/2009,18,BA,鹼性4號電池,428,2,85,170,P,2
T1,08/29/2009,19,BA,鹼性4號電池,834,2,125,250,P,2
T1,08/29/2009,19,BA,鹼性4號電池,624,1,139,139,N,1
T1,08/29/2009,20,BA,鹼性4號電池,834,3,125,375,P,3
T1,08/29/2009,20,BA,鹼性4號電池,266,1,72,72,N,1
T1,08/29/2009,20,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/29/2009,20,BA,鹼性4號電池,456,1,75,75,N,1
T1,08/29/2009,20,BA,鹼性4號電池,650,1,83,83,P,1
T1,08/29/2009,21,BA,鹼性4號電池,834,9,125,1125,P,9
T1,08/29/2009,21,BA,鹼性4號電池,624,1,139,139,N,1
T1,08/29/2009,21,BA,鹼性4號電池,650,1,83,83,P,1
T1,08/29/2009,22,BA,鹼性4號電池,834,1,125,125,P,1
T1,08/29/2009,22,BA,鹼性4號電池,428,2,85,170,P,2
T1,08/30/2009,00,BA,鹼性4號電池,834,2,125,250,P,2
T1,08/30/2009,01,BA,鹼性4號電池,834,3,125,375,P,3
T1,08/30/2009,01,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/30/2009,01,BA,鹼性4號電池,428,1,85,85,P,1
T1,08/30/2009,02,BA,鹼性4號電池,834,7,89,623,P,3
T1,08/30/2009,02,BA,鹼性4號電池,428,1,85,85,P,1
T1,08/30/2009,06,BA,鹼性4號電池,834,3,83,249,P,1
T1,08/30/2009,08,BA,鹼性4號電池,834,1,125,125,P,1
T1,08/30/2009,10,BA,鹼性4號電池,834,1,125,125,P,1
T1,08/30/2009,10,BA,鹼性4號電池,828,1,199,199,N,1
T1,08/30/2009,10,BA,鹼性4號電池,080,2,85,170,P,2
T1,08/30/2009,11,BA,鹼性4號電池,834,5,125,625,P,5
T1,08/30/2009,11,BA,鹼性4號電池,624,2,139,278,N,2
T1,08/30/2009,11,BA,鹼性4號電池,428,1,85,85,P,1
T1,08/30/2009,12,BA,鹼性4號電池,834,4,125,500,P,4
T1,08/30/2009,13,BA,鹼性4號電池,834,3,125,375,P,3
T1,08/30/2009,13,BA,鹼性4號電池,266,1,72,72,N,1
T1,08/30/2009,13,BA,鹼性4號電池,624,1,139,139,N,1
T1,08/30/2009,13,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/30/2009,13,BA,鹼性4號電池,650,1,83,83,P,1
T1,08/30/2009,14,BA,鹼性4號電池,834,2,125,250,P,2
T1,08/30/2009,15,BA,鹼性4號電池,834,2,125,250,P,2
T1,08/30/2009,15,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/30/2009,15,BA,鹼性4號電池,650,3,83,249,P,3
T1,08/30/2009,16,BA,鹼性4號電池,834,4,125,500,P,4
T1,08/30/2009,16,BA,鹼性4號電池,080,2,85,170,P,2
T1,08/30/2009,16,BA,鹼性4號電池,456,1,75,75,N,1
T1,08/30/2009,17,BA,鹼性4號電池,834,1,125,125,P,1
T1,08/30/2009,17,BA,鹼性4號電池,624,2,139,278,N,2
T1,08/30/2009,17,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/30/2009,17,BA,鹼性4號電池,650,1,83,83,P,1
T1,08/30/2009,17,BA,鹼性4號電池,428,2,85,170,P,2
T1,08/30/2009,18,BA,鹼性4號電池,834,2,125,250,P,2
T1,08/30/2009,18,BA,鹼性4號電池,624,1,139,139,N,1
T1,08/30/2009,18,BA,鹼性4號電池,650,3,83,249,P,3
T1,08/30/2009,19,BA,鹼性4號電池,624,1,139,139,N,1
T1,08/30/2009,19,BA,鹼性4號電池,650,3,83,249,P,3
T1,08/30/2009,19,BA,鹼性4號電池,428,2,85,170,P,2
T1,08/30/2009,20,BA,鹼性4號電池,624,1,139,139,N,1
T1,08/30/2009,20,BA,鹼性4號電池,456,1,75,75,N,1
T1,08/30/2009,20,BA,鹼性4號電池,650,1,83,83,P,1
T1,08/30/2009,21,BA,鹼性4號電池,834,3,125,375,P,3
T1,08/30/2009,21,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/30/2009,21,BA,鹼性4號電池,650,1,83,83,P,1
T1,08/30/2009,22,BA,鹼性4號電池,834,3,125,375,P,3
T1,08/30/2009,22,BA,鹼性4號電池,624,1,139,139,N,1
T1,08/30/2009,23,BA,鹼性4號電池,266,1,72,72,N,1
T1,08/30/2009,23,BA,鹼性4號電池,080,1,85,85,P,1
T1,08/31/2009,01,BA,鹼性4號電池,624,1,139,139,N,1
T1,08/31/2009,01,BA,鹼性4號電池,456,1,75,75,N,1
T1,08/31/2009,06,BA,鹼性4號電池,624,1,139,139,N,1
T1,08/31/2009,06,BA,鹼性4號電池,080,4,74,296,N,1
T1,08/31/2009,10,BA,鹼性4號電池,624,1,139,139,N,1
T1,08/31/2009,10,BA,鹼性4號電池,650,4,62,248,P,1
T1,08/31/2009,12,BA,鹼性4號電池,834,1,125,125,P,1
T1,08/31/2009,12,BA,鹼性4號電池,650,1,83,83,P,1
T1,08/31/2009,13,BA,鹼性4號電池,834,1,125,125,P,1
T1,08/31/2009,14,BA,鹼性4號電池,834,2,125,250,P,2
T1,08/31/2009,15,BA,鹼性4號電池,834,1,125,125,P,1
T1,08/31/2009,15,BA,鹼性4號電池,266,2,72,144,N,2
T1,08/31/2009,16,BA,鹼性4號電池,266,1,72,72,N,1
T1,08/31/2009,16,BA,鹼性4號電池,624,1,139,139,N,1
T1,08/31/2009,16,BA,鹼性4號電池,650,1,83,83,P,1
T1,08/31/2009,17,BA,鹼性4號電池,834,2,125,250,P,2
T1,08/31/2009,17,BA,鹼性4號電池,624,2,139,278,N,2
T1,08/31/2009,17,BA,鹼性4號電池,650,1,83,83,P,1
T1,08/31/2009,18,BA,鹼性4號電池,266,1,72,72,N,1
T1,08/31/2009,19,BA,鹼性4號電池,834,2,125,250,P,2
T1,08/31/2009,19,BA,鹼性4號電池,624,1,139,139,N,1
